鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,東港鎮,房地(土地+建物),屏東縣東港鎮興東路,136.69,住,Unnamed: 5,Unnamed: 6,1120512,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,Unnamed: 14,192.32,4,2,4.1,有,無,16610000,86366,Unnamed: 23,0.0,0,Unnamed: 26,RPPNMLRKNHIGFDT07CB,長居(六期),A棟1號,Unnamed: 30,來源資料夾,麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉麟義段1397地號,45.57,1120811,土地3建物1車位1,五層,5,華廈(10層含以下有電梯),112.16,2.1,1,8660000,83120,一樓平面,18.2,850000,RPQNMLMKQHIGFAT66CB,新義城,G棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,26.86,1120920.0,土地1建物1車位1,三層,5.0,華廈(10層含以下有電梯),81.96,2.0,2.0,6800000.0,76541.0,一樓平面,11.41,1400000.0,RPTNMLQLRHIGFAT57CB,小倆口8期,B2棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,27.01,1120923.0,土地1建物1車位1,三層,5.0,華廈(10層含以下有電梯),82.36,2.0,2.0,6700000.0,74982.0,一樓平面,11.41,1380000.0,RPUNMLQLRHIGFAT67CB,小倆口8期,A2棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,住家用,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,36.56,1120924.0,土地1建物1車位1,五層,5.0,華廈(10層含以下有電梯),107.43,2.0,2.0,8680000.0,75818.0,一樓平面,11.41,1400000.0,RPVNMLQLRHIGFAT77CB,小倆口8期,B3棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,屏東市,房地(土地+建物),屏東縣屏東市歸仁路,26.37,1120926.0,土地1建物1車位0,三層,5.0,華廈(10層含以下有電梯),69.26,2.0,2.0,5300000.0,76523.0,,0.0,0.0,RPWNMLQLRHIGFAT87CB,小倆口8期,B1棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,見其他登記事項,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,恆春鎮,房地(土地+建物)+車位,屏東縣恆春鎮湖內路3巷3弄,38.0,1120911.0,土地2建物1車位1,五層,5.0,華廈(10層含以下有電梯),104.49,2.0,2.0,8000000.0,76562.0,一樓平面,13.75,0.0,RPPNMLQLRHIGFET57CB,皇品大苑2期,A2棟5F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,屏東市,房地(土地+建物)+車位,屏東縣屏東市幸福街,34.34,1120916.0,土地1建物1車位1,四層,5.0,華廈(10層含以下有電梯),114.03,2.0,2.0,7880000.0,66613.0,一樓平面,13.75,1200000.0,RPPNMLRLRHIGFAT27CB,景湛,B棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般農業區,丁種建築用地,,,,,,見其他登記事項,見其他登記事項,,,,1.0,,有,無,,,,,,,,,,,112_04,屏東市,房地(土地+建物),屏東縣屏東市大成路,355.65,1120902.0,土地6建物1車位0,一層,1.0,工廠,161.59,0.0,2.0,17213440.0,,,0.0,0.0,RPPNMLSLRHIGFAT37CB,大成工業城,A1棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,屏東市,房地(土地+建物)+車位,屏東縣屏東市古松巷,27.1,1120919.0,土地1建物1車位1,四層,7.0,華廈(10層含以下有電梯),116.03,2.0,2.0,9310000.0,78314.0,一樓平面,13.75,1300000.0,RPPNMLTLRHIGFAT47CB,屏東印象,B5棟4樓號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,26.86,1120929.0,土地1建物1車位1,四層,5.0,華廈(10層含以下有電梯),81.96,2.0,2.0,6800000.0,76825.0,一樓平面,11.41,1380000.0,RPPNMLLJIIIGFAT28CB,小倆口8期,B2棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,住家用,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,屏東市,房地(土地+建物)+車位,屏東縣屏東市建興南路50巷,42.38,1120925.0,土地3建物1車位1,三層,5.0,華廈(10層含以下有電梯),112.45,2.0,2.0,8000000.0,71143.0,一樓平面,0.0,0.0,RPPNMLMJIIIGFAT38CB,NEW LIFE 二期,A3棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,住家用,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,屏東市,房地(土地+建物)+車位,屏東縣屏東市建興南路50巷,43.59,1120925.0,土地3建物1車位1,三層,5.0,華廈(10層含以下有電梯),115.66,2.0,2.0,8200000.0,70897.0,一樓平面,0.0,0.0,RPQNMLMJIIIGFAT48CB,NEW LIFE 二期,A3棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,5.0,,有,無,,,,,,,,,,,112_04,竹田鄉,房地(土地+建物),屏東縣竹田鄉龍門路56巷,140.67,1120916.0,土地2建物1車位0,全,3.0,透天厝,159.71,2.0,3.0,11900000.0,74510.0,,0.0,0.0,RPPNMLMJIIIGFCT58CB,雲悅龍門,C棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,住家用,鋼骨混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,屏東市,房地(土地+建物)+車位,屏東縣屏東市瑞中街瑞華街口D11棟,83.52,1120923.0,土地4建物1車位2,全,3.0,透天厝,298.23,2.0,2.0,27970000.0,90449.0,坡道平面,33.22,4000000.0,RPPNMLNJIIIGFAT48CB,甲山林花園帝寶,D棟11號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,住家用,鋼骨混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,屏東市,房地(土地+建物)+車位,屏東縣屏東市瑞中街瑞華街口G6棟2樓,27.84,1120919.0,土地4建物1車位1,二層,5.0,華廈(10層含以下有電梯),104.55,2.0,2.0,11170000.0,104276.0,坡道平面,16.61,2000000.0,RPQNMLNJIIIGFAT58CB,甲山林花園帝寶,G棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,住家用,鋼骨混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,屏東市,房地(土地+建物)+車位,屏東縣屏東市瑞中街瑞華街口H16棟2樓,25.98,1120926.0,土地4建物1車位1,二層,5.0,華廈(10層含以下有電梯),98.47,2.0,1.0,9790000.0,95162.0,坡道平面,16.61,2000000.0,RPRNMLNJIIIGFAT68CB,甲山林花園帝寶,H棟16號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,住家用,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,屏東市,房地(土地+建物)+車位,屏東縣屏東市建興南路50巷,43.59,1120928.0,土地3建物1車位1,二層,5.0,華廈(10層含以下有電梯),115.66,2.0,2.0,8300000.0,71762.0,一樓平面,0.0,0.0,RPPNMLOJIIIGFAT58CB,NEW LIFE 二期,A2棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,住家用,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,屏東市,房地(土地+建物)+車位,屏東縣屏東市建興南路50巷,43.59,1121003.0,土地3建物1車位1,四層,5.0,華廈(10層含以下有電梯),115.66,2.0,2.0,8650000.0,74788.0,一樓平面,0.0,0.0,RPQNMLOJIIIGFAT68CB,NEW LIFE 二期,A4棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,住家用,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,屏東市,房地(土地+建物)+車位,屏東縣屏東市建興南路50巷,42.38,1120928.0,土地3建物1車位1,五層,5.0,華廈(10層含以下有電梯),112.45,2.0,2.0,8550000.0,76034.0,一樓平面,0.0,0.0,RPRNMLOJIIIGFAT78CB,NEW LIFE 二期,A5棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,屏東市,房地(土地+建物)+車位,屏東縣屏東市建興南路50巷,27.66,1120927.0,土地3建物1車位1,二層,5.0,華廈(10層含以下有電梯),73.41,2.0,2.0,6320000.0,86092.0,一樓平面,0.0,0.0,RPSNMLOJIIIGFAT88CB,NEW LIFE 二期,A2棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,見其他登記事項,鋼筋混凝土造,,,,3.0,,有,無,,,,,,,,,,,112_04,潮州鎮,房地(土地+建物)+車位,屏東縣潮州鎮朝昇東路,40.51,1121004.0,土地2建物1車位1,五層,5.0,華廈(10層含以下有電梯),111.92,2.0,2.0,8680000.0,77555.0,一樓平面,14.82,0.0,RPPNMLOJIIIGFCT88DB,御潮苑,A1棟5樓號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,25.02,1120909.0,土地1建物1車位1,五層,8.0,華廈(10層含以下有電梯),115.4,1.0,2.0,7260000.0,62324.0,坡道平面,15.92,1060000.0,RPQNMLQJIIIGFAT88CB,幸福欣印象-豐收區,A1棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,27.66,1120911.0,土地1建物1車位1,三層,8.0,華廈(10層含以下有電梯),125.94,1.0,2.0,7880000.0,61989.0,坡道平面,15.92,1060000.0,RPRNMLQJIIIGFAT98CB,幸福欣印象-豐收區,A2棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,27.66,1120910.0,土地1建物1車位1,六層,8.0,華廈(10層含以下有電梯),125.94,1.0,2.0,8250000.0,65352.0,坡道平面,15.92,1060000.0,RPSNMLQJIIIGFAT09CB,幸福欣印象-豐收區,A2棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,19.63,1120909.0,土地1建物1車位1,八層,8.0,華廈(10層含以下有電梯),93.94,1.0,2.0,6310000.0,67290.0,坡道平面,15.92,1060000.0,RPTNMLQJIIIGFAT56CB,幸福欣印象-豐收區,A2棟8號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,19.63,1120909.0,土地1建物1車位1,四層,8.0,華廈(10層含以下有電梯),93.94,1.0,2.0,5890000.0,62292.0,坡道平面,15.92,1030000.0,RPUNMLQJIIIGFAT66CB,幸福欣印象-豐收區,A5棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,19.63,1120909.0,土地1建物1車位1,六層,8.0,華廈(10層含以下有電梯),93.94,1.0,2.0,6090000.0,64855.0,坡道平面,15.92,1030000.0,RPVNMLQJIIIGFAT76CB,幸福欣印象-豐收區,A5棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,20.73,1120911.0,土地1建物1車位1,三層,8.0,華廈(10層含以下有電梯),98.36,1.0,2.0,6120000.0,61378.0,坡道平面,15.92,1060000.0,RPWNMLQJIIIGFAT86CB,幸福欣印象-豐收區,A6棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,20.73,1120909.0,土地1建物1車位1,六層,8.0,華廈(10層含以下有電梯),98.36,1.0,2.0,6450000.0,64653.0,一樓平面,15.92,1120000.0,RPPOMLQJIIIGFAT88CB,幸福欣印象-豐收區,A6棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,25.29,1120911.0,土地1建物1車位1,三層,8.0,華廈(10層含以下有電梯),116.49,1.0,2.0,7190000.0,60356.0,一樓平面,15.92,1120000.0,RPROMLQJIIIGFAT09CB,幸福欣印象-豐收區,B1棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,25.29,1120909.0,土地1建物1車位1,七層,8.0,華廈(10層含以下有電梯),116.49,1.0,2.0,7670000.0,65725.0,坡道平面,15.92,1060000.0,RPSOMLQJIIIGFAT56CB,幸福欣印象-豐收區,B1棟7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,19.63,1120909.0,土地1建物1車位1,三層,8.0,華廈(10層含以下有電梯),93.94,1.0,2.0,5770000.0,60369.0,坡道平面,15.92,1060000.0,RPTOMLQJIIIGFAT66CB,幸福欣印象-豐收區,B5棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,20.73,1120911.0,土地1建物1車位1,三層,8.0,華廈(10層含以下有電梯),98.36,1.0,2.0,6040000.0,60408.0,坡道平面,15.92,1060000.0,RPWOMLQJIIIGFAT96CB,幸福欣印象-豐收區,B6棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,20.73,1120912.0,土地1建物1車位1,四層,8.0,華廈(10層含以下有電梯),98.36,1.0,2.0,6110000.0,61257.0,坡道平面,15.92,1060000.0,RPXOMLQJIIIGFAT07CB,幸福欣印象-豐收區,B6棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,20.73,1120909.0,土地1建物1車位1,五層,8.0,華廈(10層含以下有電梯),98.36,1.0,2.0,6240000.0,62834.0,坡道平面,15.92,1060000.0,RPOPMLQJIIIGFAT88CB,幸福欣印象-豐收區,B6棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,20.73,1120909.0,土地1建物1車位1,六層,8.0,華廈(10層含以下有電梯),98.36,1.0,2.0,6390000.0,64653.0,坡道平面,15.92,1060000.0,RPPPMLQJIIIGFAT98CB,幸福欣印象-豐收區,B6棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,20.73,1120909.0,土地1建物1車位1,七層,8.0,華廈(10層含以下有電梯),98.36,1.0,2.0,6440000.0,64532.0,一樓平面,15.92,1120000.0,RPQPMLQJIIIGFAT09CB,幸福欣印象-豐收區,B6棟7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,東港鎮,房地(土地+建物),屏東縣東港鎮三和三路,25.52,1120913.0,土地1建物1車位0,四層,6.0,華廈(10層含以下有電梯),81.19,1.0,2.0,4750000.0,58505.0,,0.0,0.0,RPPNMLQJIIIGFDT09CB,欣天匯,B8棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,東港鎮,房地(土地+建物)+車位,屏東縣東港鎮三和三路,25.41,1120917.0,土地1建物1車位1,五層,6.0,華廈(10層含以下有電梯),102.04,1.0,2.0,5000000.0,51910.0,一樓平面,21.13,800000.0,RPQNMLQJIIIGFDT56CB,欣天匯,B2棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,住家用,鋼筋混凝土造,,,,5.0,,有,無,,,,,,,,,,,112_04,麟洛鄉,房地(土地+建物),屏東縣麟洛鄉麟義段1395地號,156.12,1121007.0,土地1建物1車位0,全,3.0,透天厝,221.7,2.0,4.0,22480000.0,101398.0,,0.0,0.0,RPPNMLTJIIIGFAT09CB,新義城,A棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,見其他登記事項,鋼筋混凝土造,,,,4.0,,有,無,,,,,,,,,,,112_04,麟洛鄉,房地(土地+建物),屏東縣麟洛鄉國小巷,57.36,1120915.0,土地3建物1車位0,全,4.0,透天厝,117.37,2.0,4.0,8980000.0,76510.0,,0.0,0.0,RPPNMLLKIIIGFAT38CB,名漾,F棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一般農業區,甲種建築用地,,,,,,住家用,鋼骨混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,屏東市,房地(土地+建物)+車位,屏東縣屏東市民生東路11巷,18.08,1120919.0,土地2建物1車位1,三層,15.0,住宅大樓(11層含以上有電梯),105.99,2.0,1.0,7740000.0,73026.0,坡道平面,0.0,1300000.0,RPQNMLLKIIIGFAT48CB,中洲向山學,A棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,25.02,1120929.0,土地1建物1車位1,三層,8.0,華廈(10層含以下有電梯),115.4,1.0,2.0,7110000.0,60816.0,坡道平面,15.92,1060000.0,RPPNMLMKIIIGFAT48CB,幸福欣印象-豐收區,A1棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,20.73,1121001.0,土地1建物1車位1,四層,8.0,華廈(10層含以下有電梯),98.36,1.0,2.0,6190000.0,62227.0,坡道平面,15.92,1060000.0,RPQNMLMKIIIGFAT58CB,幸福欣印象-豐收區,A6棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,20.73,1121002.0,土地1建物1車位1,五層,8.0,華廈(10層含以下有電梯),98.36,1.0,2.0,6240000.0,62834.0,坡道平面,15.92,1060000.0,RPRNMLMKIIIGFAT68CB,幸福欣印象-豐收區,A6棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,20.73,1121001.0,土地1建物1車位1,七層,8.0,華廈(10層含以下有電梯),98.36,1.0,2.0,6430000.0,65502.0,坡道平面,15.92,1030000.0,RPSNMLMKIIIGFAT78CB,幸福欣印象-豐收區,A6棟7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,19.63,1120923.0,土地1建物1車位1,五層,8.0,華廈(10層含以下有電梯),93.94,1.0,2.0,6100000.0,64599.0,坡道平面,15.92,1060000.0,RPTNMLMKIIIGFAT88CB,幸福欣印象-豐收區,B5棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,21.32,1120929.0,土地1建物1車位1,二層,8.0,華廈(10層含以下有電梯),100.76,1.0,2.0,6550000.0,64710.0,坡道平面,15.92,1060000.0,RPUNMLMKIIIGFAT98CB,幸福欣印象-豐收區,B6棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住,,,,,,,,見其他登記事項,鋼筋混凝土造,,,,5.0,,有,無,,,,,,,,,,,112_04,內埔鄉,房地(土地+建物),屏東縣內埔鄉光明路292巷,110.71,1121009.0,土地1建物1車位0,全,3.0,透天厝,175.7,2.0,4.0,14700000.0,83665.0,,0.0,0.0,RPPNMLMKIIIGFCT68CB,皇家欣天地3期 森鄰,A棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,25.02,1121003.0,土地1建物1車位1,二層,8.0,華廈(10層含以下有電梯),115.4,1.0,2.0,7470000.0,63832.0,一樓平面,15.92,1120000.0,RPPNMLNKIIIGFAT58CB,幸福欣印象-豐收區,A1棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,25.02,1121008.0,土地1建物1車位1,四層,8.0,華廈(10層含以下有電梯),115.4,1.0,2.0,7210000.0,61821.0,坡道平面,15.92,1060000.0,RPRNMLNKIIIGFAT78CB,幸福欣印象-豐收區,A1棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,28.53,1121004.0,土地1建物1車位1,四層,8.0,華廈(10層含以下有電梯),129.46,1.0,2.0,8020000.0,61300.0,坡道平面,15.92,1060000.0,RPSNMLNKIIIGFAT88CB,幸福欣印象-豐收區,A3棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,2.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,28.53,1121007.0,土地1建物1車位1,六層,8.0,華廈(10層含以下有電梯),129.46,1.0,2.0,8460000.0,65175.0,坡道平面,15.92,1060000.0,RPTNMLNKIIIGFAT98CB,幸福欣印象-豐收區,A3棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,19.63,1121008.0,土地1建物1車位1,三層,8.0,華廈(10層含以下有電梯),93.94,1.0,2.0,5900000.0,62035.0,坡道平面,15.92,1060000.0,RPUNMLNKIIIGFAT09CB,幸福欣印象-豐收區,A5棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄉村區,乙種建築用地,,,,,,住家用,鋼筋混凝土造,,,,1.0,,有,無,,,,,,,,,,,112_04,長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,19.63,1121010.0,土地1建物1車位1,五層,8.0,華廈(10層含以下有電梯),93.94,1.0,2.0,6150000.0,65240.0,坡道平面,15.92,1060000.0,RPVNMLNKIIIGFAT56CB,幸福欣印象-豐收區,A5棟5號
